json_stats: {"RAM": "8.32/251.57G", "_type": "train_epoch", "dt": 0.13129, "dt_data": 0.13129, "dt_net": 0.80789, "epoch": "60/200", "eta": "0:00:18", "gpu_mem": "8.07G", "grad_norm": 2.73180, "loss": 0.60621, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.37/251.57G", "_type": "val_epoch", "acc(ego)": 0.68627, "acc(gaze)": 0.22222, "epoch": "60/200", "f1(ego)": 0.76018, "f1(gaze)": 0.08081, "gpu_mem": "8.07G", "min_top1_err": 70.00000, "min_top5_err": 20.00000, "time_diff": 0.00011, "top1_err": 70.00000, "top5_err": 20.00000}
json_stats: {"RAM": "8.31/251.57G", "_type": "train_epoch", "dt": 0.13860, "dt_data": 0.13860, "dt_net": 0.79232, "epoch": "61/200", "eta": "0:00:19", "gpu_mem": "8.07G", "grad_norm": 5.58895, "loss": 1.07245, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.32/251.57G", "_type": "train_epoch", "dt": 0.13165, "dt_data": 0.13165, "dt_net": 0.78235, "epoch": "62/200", "eta": "0:00:18", "gpu_mem": "8.07G", "grad_norm": 5.38446, "loss": 1.15027, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.26/251.57G", "_type": "train_epoch", "dt": 0.13286, "dt_data": 0.13286, "dt_net": 0.78411, "epoch": "63/200", "eta": "0:00:18", "gpu_mem": "8.07G", "grad_norm": 5.16225, "loss": 1.07762, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.31/251.57G", "_type": "train_epoch", "dt": 0.13200, "dt_data": 0.13200, "dt_net": 0.80130, "epoch": "64/200", "eta": "0:00:17", "gpu_mem": "8.07G", "grad_norm": 6.14875, "loss": 1.12728, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.31/251.57G", "_type": "train_epoch", "dt": 0.13331, "dt_data": 0.13331, "dt_net": 0.80641, "epoch": "65/200", "eta": "0:00:17", "gpu_mem": "8.07G", "grad_norm": 5.88264, "loss": 1.48637, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.31/251.57G", "_type": "train_epoch", "dt": 0.13215, "dt_data": 0.13214, "dt_net": 0.78752, "epoch": "66/200", "eta": "0:00:17", "gpu_mem": "8.07G", "grad_norm": 8.69798, "loss": 1.22918, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.32/251.57G", "_type": "train_epoch", "dt": 0.13347, "dt_data": 0.13347, "dt_net": 0.77952, "epoch": "67/200", "eta": "0:00:17", "gpu_mem": "8.07G", "grad_norm": 5.42577, "loss": 0.84740, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.28/251.57G", "_type": "train_epoch", "dt": 0.13167, "dt_data": 0.13167, "dt_net": 0.80618, "epoch": "68/200", "eta": "0:00:17", "gpu_mem": "8.07G", "grad_norm": 4.82080, "loss": 1.10106, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.31/251.57G", "_type": "train_epoch", "dt": 0.13383, "dt_data": 0.13383, "dt_net": 0.80019, "epoch": "69/200", "eta": "0:00:17", "gpu_mem": "8.07G", "grad_norm": 4.91049, "loss": 0.96756, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.32/251.57G", "_type": "train_epoch", "dt": 0.13212, "dt_data": 0.13212, "dt_net": 0.80256, "epoch": "70/200", "eta": "0:00:17", "gpu_mem": "8.07G", "grad_norm": 3.48227, "loss": 0.64103, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "7.36/125.78G", "_type": "train_epoch", "dt": 0.13331, "dt_data": 0.13331, "dt_net": 1.41284, "epoch": "1/200", "eta": "0:02:39", "gpu_mem": "8.08G", "grad_norm": 52.39716, "loss": 3.83371, "lr": 0.00000, "top1_err": 100.00000, "top5_err": 33.33333}
